"time","stim","cond","vp","lex_cond","err","freq","ope","group_num","npix","lex_num"
2381.15,"Argus","40%","DA1607","W",1,0.903089987,443,1,696.31764705882,1
1320.13,"Armen","0%","DA1607","W",0,2.831869774,436,1,706.61960784314,1
1522.9,"Arroy","40%","DA1607","PW",0,0,479,0.5,653.03529411765,0
617.25,"Asche","0%","DA1607","W",0,2.604226053,387,1,694.43529411765,1
935.02,"Äther","20%","DA1607","W",1,1.414973348,441,1,693.16470588235,1
1070.1,"Auges","20%","DA1607","W",1,1.414973348,413,1,720.49019607843,1
612.1,"Autor","0%","DA1607","W",0,2.627365857,409,1,639.47843137255,1
627.08,"Baraf","0%","DA1607","PW",0,0,378,0.5,684.85882352941,0
1913.95,"Baska","40%","DA1607","PW",0,0,360,0.5,725.48235294118,0
584.25,"Bauch","0%","DA1607","W",0,2.898725182,346,1,710.13333333333,1
721.08,"Bavar","0%","DA1607","PW",0,0,371,0.5,660.63921568627,0
616.62,"Bbnds","20%","DA1607","CS",0,0,383,0,771.66666666667,0
709.12,"Bdngd","20%","DA1607","CS",0,0,438,0,823.72549019608,0
905.9,"Benes","0%","DA1607","PW",0,0,317,0.5,707.79607843137,0
695.01,"Besen","0%","DA1607","W",0,2.049218023,326,1,707.79607843137,1
731.23,"Beten","0%","DA1607","W",0,2.133538908,333,1,696.58039215686,1
1831.49,"Bette","20%","DA1607","W",0,1.698970004,343,1,678.89803921569,1
506.2,"Bfngt","0%","DA1607","CS",0,0,430,0,738.05882352941,0
1998.84,"Bicki","40%","DA1607","PW",0,0,438,0.5,657.15294117647,0
661.84,"Birki","20%","DA1607","PW",0,0,446,0.5,647.56470588235,0
563.64,"Bitte","0%","DA1607","W",0,4.222898473,381,1,649.68235294118,1
627.22,"Bitty","0%","DA1607","PW",0,0,460,0.5,663.38431372549,0
1655.05,"Bjmrn","40%","DA1607","CS",0,0,477,0,715.27450980392,0
494.73,"Bktln","0%","DA1607","CS",0,0,432,0,693.65882352941,0
584.98,"Bllng","20%","DA1607","CS",0,0,476,0,709.34901960784,0
603.09,"Blmst","20%","DA1607","CS",0,0,442,0,705.45490196078,0
818.47,"Bloos","40%","DA1607","PW",0,0,388,0.5,676.98431372549,0
1026.34,"Blxss","40%","DA1607","CS",0,0,397,0,668.82745098039,0
515.64,"Bmrgg","20%","DA1607","CS",0,0,489,0,809.42745098039,0
569.33,"Bnntb","0%","DA1607","CS",0,0,374,0,727.99607843137,0
568.2,"Bölls","20%","DA1607","PW",0,0,433,0.5,676.8,0
661.9,"Börnd","20%","DA1607","PW",0,0,395,0.5,739.04705882353,0
446.42,"Böses","0%","DA1607","W",0,2.418301291,343,1,717.83137254902,1
3177.86,"Boton","40%","DA1607","PW",0,0,349,0.5,690.50196078431,0
729.82,"Brott","0%","DA1607","PW",0,0,388,0.5,651.6862745098,0
483.03,"Brtth","0%","DA1607","CS",0,0,400,0,677.52549019608,0
954.2,"Buben","20%","DA1607","W",0,1.812913357,351,1,733.42745098039,1
557.18,"Bytes","20%","DA1607","W",1,1.204119983,409,1,703.81568627451,1
1014.78,"Canon","40%","DA1607","W",0,0.698970004,362,1,665.13333333333,1
972.3,"Cello","20%","DA1607","W",0,1.579783597,453,1,615.76078431373,1
565.08,"Chaos","0%","DA1607","W",0,2.84260924,388,1,679.49803921569,1
613.55,"Chips","0%","DA1607","W",0,2.471291711,453,1,695.18823529412,1
637.54,"Cisci","20%","DA1607","PW",0,0,442,0.5,586.81568627451,0
469.35,"Cjmbc","0%","DA1607","CS",0,0,514,0,706.34509803922,0
550.35,"Cörlö","20%","DA1607","PW",0,0,458,0.5,650.39607843137,0
541.76,"Crgbr","20%","DA1607","CS",0,0,474,0,688.01568627451,0
604.85,"Csrpq","20%","DA1607","CS",0,0,469,0,718.69019607843,0
900.46,"Dahin","20%","DA1607","W",0,1.903089987,386,1,690.3137254902,1
881.22,"Damms","40%","DA1607","W",1,0.698970004,428,1,765.52549019608,1
777.35,"Demut","20%","DA1607","W",0,1.698970004,406,1,708.93333333333,1
515.8,"Dgmlt","0%","DA1607","CS",0,0,501,0,737.06666666667,0
2022.33,"Dinin","40%","DA1607","PW",0,0,410,0.5,640.36078431373,0
549.58,"Dkckk","0%","DA1607","CS",0,0,461,0,739.8,0
596.01,"Dolly","20%","DA1607","W",1,1.995635195,507,1,659.98823529412,1
731.07,"Doofe","40%","DA1607","W",0,0.954242509,383,1,687.67058823529,1
718.25,"Döösö","0%","DA1607","PW",0,0,401,0.5,739.86274509804,0
783.45,"Dörms","40%","DA1607","PW",0,0,418,0.5,720.79215686275,0
559.71,"Dpggb","20%","DA1607","CS",0,0,505,0,851.2431372549,0
753.59,"Dqbgt","20%","DA1607","CS",0,0,470,0,792.43137254902,0
874.01,"Drauf","20%","DA1607","W",0,1.431363764,418,1,661.16862745098,1
2001.84,"Drift","40%","DA1607","W",0,1,448,1,624.64705882353,1
521.29,"Drntd","0%","DA1607","CS",0,0,420,0,691.36078431373,0
489.54,"Dzcht","20%","DA1607","CS",0,0,384,0,670.86274509804,0
819.12,"Eigen","20%","DA1607","W",0,1.230448921,402,1,717.25882352941,1
520,"Eisen","0%","DA1607","W",0,2.352182518,361,1,670.17647058824,1
777.33,"Eises","40%","DA1607","W",0,0.84509804,358,1,663.70980392157,1
1765.34,"Elfen","20%","DA1607","W",1,1.851258349,410,1,680.01960784314,1
751.07,"Erhob","40%","DA1607","W",1,0.301029996,393,1,726.9568627451,1
665.43,"Erron","0%","DA1607","PW",1,0,368,0.5,652.50588235294,0
893.77,"Esche","40%","DA1607","W",1,0.301029996,345,1,705.63921568627,1
355.44,"Estis","40%","DA1607","PW",0,0,376,0.5,647.99607843137,0
793.18,"Faand","0%","DA1607","PW",0,0,372,0.5,704.46274509804,0
792.77,"Fähig","20%","DA1607","W",0,1.113943352,444,1,723.86274509804,1
594.76,"Fange","20%","DA1607","W",0,1.113943352,370,1,712.71764705882,1
648.6,"Faser","20%","DA1607","W",0,1.301029996,353,1,639.49411764706,1
621.18,"Fbrvj","20%","DA1607","CS",0,0,499,0,637.25490196078,0
610.46,"Feind","0%","DA1607","W",0,3.151982395,402,1,675.43529411765,1
1353.46,"Fgnkt","40%","DA1607","CS",0,0,436,0,716.94117647059,0
538.7,"Fhßzn","0%","DA1607","CS",0,0,407,0,712.41176470588,0
367.12,"Finne","40%","DA1607","W",1,0.602059991,366,1,642.98039215686,1
1654.59,"Flaßo","40%","DA1607","PW",1,0,439,0.5,678.23921568627,0
901.42,"Fleem","40%","DA1607","PW",0,0,441,0.5,683.6,0
2297.11,"Flnll","40%","DA1607","CS",0,0,494,0,601.93333333333,0
585.42,"Flxqr","20%","DA1607","CS",0,0,467,0,652.8431372549,0
755.98,"Fnllt","40%","DA1607","CS",0,0,449,0,608.98431372549,0
621.48,"Fraat","0%","DA1607","PW",0,0,377,0.5,628.18431372549,0
706.72,"Frage","0%","DA1607","W",0,3.741466762,401,1,686.57647058824,1
537.79,"Frzhq","0%","DA1607","CS",0,0,426,0,691.65098039216,0
662.31,"Fünft","40%","DA1607","W",0,0.301029996,409,1,664.63137254902,1
596.08,"Funke","20%","DA1607","W",0,1.579783597,368,1,681.7568627451,1
970.43,"Garda","40%","DA1607","PW",0,0,393,0.5,704.79215686275,0
612.41,"Gäsäs","20%","DA1607","PW",0,0,381,0.5,724.60392156863,0
536.12,"Gehst","0%","DA1607","W",0,2.73239376,385,1,697.31764705882,1
624.46,"Geile","20%","DA1607","W",0,1.505149978,420,1,642.74901960784,1
1011.33,"Georg","20%","DA1607","W",0,1.785329835,431,1,710.10196078431,1
1612.58,"Geren","40%","DA1607","PW",0,0,363,0.5,672.52549019608,0
562.88,"Gifte","20%","DA1607","W",0,1.579783597,434,1,648.69411764706,1
633.91,"Glanz","0%","DA1607","W",0,2.181843588,415,1,657.34509803922,1
830.91,"Glott","40%","DA1607","PW",0,0,445,0.5,637.49803921569,0
492.85,"Gmbpg","20%","DA1607","CS",0,0,522,0,846.63921568627,0
693.99,"Gnodo","0%","DA1607","PW",0,0,402,0.5,725.0431372549,0
520.18,"Gockt","0%","DA1607","PW",0,0,412,0.5,681.23529411765,0
830.44,"Goten","20%","DA1607","W",1,1.342422681,370,1,677.94509803922,1
643.35,"Grace","0%","DA1607","W",1,2.567026366,374,1,655.87843137255,1
814.44,"Gräme","40%","DA1607","W",1,0.602059991,431,1,728.09803921569,1
660.17,"Grell","40%","DA1607","W",0,0.301029996,489,1,625.02745098039,1
807,"Grenu","20%","DA1607","PW",0,0,394,0.5,664.21176470588,0
591.87,"Groll","20%","DA1607","W",0,1.944482672,492,1,621.98823529412,1
652.54,"Grsbt","20%","DA1607","CS",0,0,423,0,679.79215686275,0
517.1,"Grube","0%","DA1607","W",0,2.089905111,398,1,691.69019607843,1
1260.85,"Gryvs","40%","DA1607","CS",0,0,480,0,654.43529411765,0
