"X1_graph","X8_frantfreqparm","Word","nl","oPE","Npix","OLD20","CN","Freq"
"youpi",0.26,"youpi",5,597.676951220359,828.517647058824,1.9,0,0.26
"zanzi",4.1,"zanzi",5,469.814093441561,736.007843137255,2.4,0,4.1
"zazou",0.81,"zazou",5,431.364399835846,755.580392156863,2.2,0,0.81
"zaïre",0.26,"zaïre",5,455.80867641842,730.333333333333,2,0,0.26
"zeste",0.84,"zeste",5,424.373695302881,763.098039215686,1.5,7,0.84
"zigue",0.26,"zigue",5,506.558437493477,794.956862745098,1.65,6,0.26
"zincs",0.39,"zincs",5,452.068607279732,732.678431372549,1.95,0,0.39
"zippa",0.03,"zippa",5,558.081841008839,857.603921568627,1.95,1,0.03
"zizis",0.26,"zizis",5,485.732266343925,692.592156862745,1.95,0,0.26
"zombi",1.45,"zombi",5,559.498875279092,834.090196078431,2.1,0,1.45
"zonal",0.03,"zonal",5,501.106664162648,760.501960784314,1.8,2,0.03
"zonas",0.03,"zonas",5,413.364927070507,783.019607843137,1.8,3,0.03
"zoner",0.26,"zoner",5,448.077785892646,757.925490196078,1.9,1,0.26
"zones",30.68,"zones",5,405.677874924356,781.874509803922,1.75,4,30.68
"zonés",0.06,"zonés",5,418.23629850663,803.690196078431,1.85,2,0.06
"zooms",0.03,"zooms",5,478.651554924913,824.509803921569,1.95,1,0.03
"zozos",0.19,"zozos",5,417.520603189837,757.172549019608,1.9,0,0.19
"zèbre",1.71,"zèbre",5,466.274164806042,816.882352941176,1.95,0,1.71
"zèles",0.03,"zèles",5,465.292580458929,776.443137254902,1.85,2,0.03
"zébra",0.06,"zébra",5,478.908311249294,818.062745098039,1.95,1,0.06
"zébré",0.39,"zébré",5,481.464863774526,838.733333333333,1.85,1,0.39
"zébus",0.16,"zébus",5,457.930936432748,831.054901960784,1.9,1,0.16
"zélée",0.26,"zélée",5,471.380275302741,802.725490196078,1.8,2,0.26
"zélés",0.45,"zélés",5,478.083942991881,798.294117647059,1.75,3,0.45
"zéros",1.39,"zéros",5,432.759820267232,772.403921568627,1.8,2,1.39
"âcres",0.68,"âcres",5,431.313765832689,783.066666666667,1.75,4,0.68
"âgées",2.65,"âgées",5,493.854053377291,903.827450980392,1.85,0,2.65
"ânier",0.29,"ânier",5,495.512711363366,772.376470588235,1.9,0,0.29
"ânons",0.06,"ânons",5,445.012126397205,831.521568627451,1.85,1,0.06
"âpres",1.61,"âpres",5,483.918832293469,852.647058823529,1.8,2,1.61
"âtman",0.13,"âtman",5,532.943581717894,866.505882352941,2.35,1,0.13
"âtres",0.19,"âtres",5,462.01440922591,781.458823529412,1.75,3,0.19
"ébahi",0.97,"ébahi",5,540.94304474539,859.658823529412,2,0,0.97
"ébats",1.58,"ébats",5,479.066540074702,842.650980392157,1.75,2,1.58
"éboué",1.77,"éboué",5,478.584854871355,873.811764705882,1.9,0,1.77
"ébène",4,"ébène",5,466.395601277048,889.137254901961,1.95,0,4
"écale",0.13,"écale",5,477.434988071141,784.301960784314,1.65,3,0.13
"écart",31.13,"écart",5,486.310107185833,764.356862745098,1.8,0,31.13
"échec",25.19,"échec",5,450.142403438849,822.196078431373,1.9,1,25.19
"échet",0.03,"échet",5,478.520955143319,820.588235294118,1.85,2,0.03
"échos",10,"échos",5,449.57625496456,832.027450980392,1.85,2,10
"échue",0.39,"échue",5,446.046128163929,829.290196078431,1.6,3,0.39
"échus",0.06,"échus",5,452.749795853069,824.858823529412,1.55,4,0.06
"échut",0.39,"échut",5,494.507969033657,810.776470588235,1.75,3,0.39
"écime",0.03,"écime",5,500.831148578622,823.356862745098,1.8,2,0.03
"éclat",39.13,"éclat",5,517.549726297045,765.788235294118,1.75,1,39.13
"éclos",0.55,"éclos",5,480.917973972135,776.082352941177,1.75,1,0.55
"éclôt",0.26,"éclôt",5,538.673465072442,788.443137254902,2,1,0.26
"école",169.42,"école",5,485.092910154483,780.513725490196,1.7,4,169.42
"écolo",0.23,"écolo",5,508.148496546542,777.870588235294,1.85,1,0.23
"écopa",0.1,"écopa",5,488.883304467582,861.282352941176,1.85,2,0.1
"écope",0.13,"écope",5,476.482096975008,860.137254901961,1.65,3,0.13
"écopé",0.35,"écopé",5,491.439856992814,881.952941176471,1.8,2,0.35
"écran",20.55,"écran",5,450.348937531734,785.776470588235,1.85,1,20.55
"écria",12.68,"écria",5,472.104996209196,747.937254901961,1.5,5,12.68
"écrie",5.9,"écrie",5,459.703788716621,746.792156862745,1.2,6,5.9
"écrin",1.9,"écrin",5,486.544012965242,749.698039215686,1.6,6,1.9
"écris",14.39,"écris",5,466.407456405761,742.360784313726,1.35,7,14.39
"écrit",107.03,"écrit",5,508.16562958635,728.278431372549,1.45,6,107.03
"écrié",1.55,"écrié",5,474.661548734428,768.607843137255,1.5,5,1.55
"écrou",1.9,"écrou",5,458.976757159053,769.270588235294,1.85,0,1.9
"écrue",0.42,"écrue",5,431.8086750273,771.913725490196,1.65,3,0.42
"écrus",0.06,"écrus",5,438.51234271644,767.482352941176,1.6,3,0.06
"éculé",0.1,"éculé",5,496.658303250352,795.160784313725,1.75,1,0.1
"écuma",0.03,"écuma",5,489.143295147075,849.623529411765,1.85,2,0.03
"écume",12.1,"écume",5,476.742087654501,848.478431372549,1.65,3,12.1
"écumé",0.26,"écumé",5,491.699847672307,870.294117647059,1.8,3,0.26
"édens",0.13,"édens",5,457.236134354415,869.113725490196,1.95,0,0.13
"édile",0.03,"édile",5,536.862476611786,808.756862745098,1.85,2,0.03
"édita",0.03,"édita",5,510.790826951568,818.337254901961,1.65,4,0.03
"édite",0.61,"édite",5,498.389619458993,817.192156862745,1.4,6,0.61
"édits",0.55,"édits",5,505.093287148133,812.760784313725,1.7,3,0.55
"édité",1.13,"édité",5,513.347379476799,839.007843137255,1.55,4,1.13
"égaie",0.1,"égaie",5,507.527423853542,846.882352941176,1.7,4,0.1
"égala",0.1,"égala",5,546.900074424945,856.011764705882,1.55,5,0.1
"égale",31.16,"égale",5,534.49886693237,854.866666666667,1.3,7,31.16
"égalé",0.42,"égalé",5,549.456626950176,876.682352941176,1.55,5,0.42
"égara",0.16,"égara",5,507.313352669907,854.580392156863,1.65,5,0.16
"égard",76.84,"égard",5,556.478395203416,897.062745098039,1.8,3,76.84
"égare",1.97,"égare",5,494.912145177333,853.435294117647,1.45,6,1.97
"égaré",7.48,"égaré",5,509.869905195139,875.250980392157,1.6,5,7.48
"égaux",7.68,"égaux",5,529.404678338167,861.109803921569,1.85,2,7.68
"égaya",0.16,"égaya",5,569.741027620696,900.996078431373,1.75,4,0.16
"égaye",0.26,"égaye",5,557.339820128122,899.850980392157,1.55,6,0.26
"égayé",0.58,"égayé",5,572.297580145928,921.666666666667,1.6,5,0.58
"égide",2.32,"égide",5,535.103297651092,889.364705882353,1.9,2,2.32
"égout",3.68,"égout",5,535.752073117291,849.701960784314,1.95,0,3.68
"égéen",0.06,"égéen",5,505.202172930186,905.392156862745,2.5,0,0.06
"élans",4.74,"élans",5,490.088084357544,799.682352941176,1.8,3,4.74
"éleva",7.23,"éleva",5,533.821076866361,771.152941176471,1.85,1,7.23
"élevé",43.23,"élevé",5,536.377629391592,791.823529411765,1.8,1,43.23
"élias",0.1,"élias",5,513.533732584909,761.843137254902,1.8,1,0.1
"élide",0.19,"élide",5,542.246398041301,808.756862745098,1.6,7,0.19
"élime",0.03,"élime",5,565.03812783006,813.313725490196,1.55,6,0.03
"élimé",0.71,"élimé",5,579.995887847866,835.129411764706,1.8,1,0.71
"élire",2.45,"élire",5,530.409861653068,736.749019607843,1.55,5,2.45
"élise",2.52,"élise",5,512.114017625495,760.698039215686,1.45,6,2.52
"élite",9.45,"élite",5,531.523726255312,746.61568627451,1.5,6,9.45
"éloge",4.39,"éloge",5,546.635589035187,851.078431372549,1.8,0,4.39
"éluda",0.39,"éluda",5,530.558544609755,835.023529411765,1.85,2,0.39
"élude",0.74,"élude",5,518.15733711718,833.878431372549,1.6,4,0.74
"éludé",0.48,"éludé",5,533.115097134986,855.694117647059,1.8,2,0.48
"élues",1.26,"élues",5,481.757619514636,785.819607843137,1.65,2,1.26
"élève",54.84,"élève",5,534.955134973463,791.788235294118,1.9,0,54.84
"émail",6.77,"émail",5,601.477198839805,814.458823529412,1.95,0,6.77
"émane",3.06,"émane",5,475.745686483177,879.247058823529,1.85,1,3.06
"émané",0.29,"émané",5,490.703446500984,901.062745098039,1.85,1,0.29
"émaux",1.84,"émaux",5,528.909048543149,855.635294117647,1.85,2,1.84
"émeri",0.87,"émeri",5,560.940946935709,811.882352941176,2.05,0,0.87
"émets",0.23,"émets",5,502.516204466887,852.250980392157,1.75,2,0.23
"émeus",0.1,"émeus",5,486.122504851532,860.952941176471,1.8,2,0.1
"émeut",3.77,"émeut",5,527.88067803212,846.870588235294,1.75,1,3.77
"émirs",0.06,"émirs",5,529.47479915698,807.450980392157,1.9,0,0.06
"émise",2.9,"émise",5,504.475287440268,835.83137254902,1.7,2,2.9
"émois",1.29,"émois",5,521.393383831006,833.188235294118,1.85,0,1.29
"émues",0.48,"émues",5,474.118889329409,860.952941176471,1.75,1,0.48
"émule",0.77,"émule",5,538.268792298756,838.435294117647,1.85,0,0.77
"épais",25.32,"épais",5,509.772279142234,841.466666666667,1.7,3,25.32
"épand",0.29,"épand",5,533.348753903831,927.364705882353,1.85,0,0.29
"épars",5.19,"épars",5,497.157000466025,848.019607843137,1.85,1,5.19
"épata",0.16,"épata",5,503.968404871703,863.462745098039,1.9,2,0.16
"épate",0.84,"épate",5,491.567197379129,862.317647058824,1.7,3,0.84
"épaté",1.48,"épaté",5,506.524957396935,884.133333333333,1.8,2,1.48
"épave",3.61,"épave",5,509.53579978994,850.776470588235,1.85,1,3.61
"épela",0.13,"épela",5,542.723418817686,853.882352941176,1.9,1,0.13
"épelé",0.1,"épelé",5,545.279971342918,874.552941176471,1.8,2,0.1
"épiai",0.03,"épiai",5,561.470426865318,810.964705882353,1.85,0,0.03
"épice",1.13,"épice",5,496.788823738079,827.847058823529,1.6,4,1.13
"épicé",0.23,"épicé",5,511.746583755886,849.662745098039,1.65,3,0.23
"épier",2.06,"épier",5,536.644678616391,816.372549019608,1.6,4,2.06
"épies",0.03,"épies",5,494.244767648101,840.321568627451,1.5,4,0.03
"épieu",0.19,"épieu",5,517.882722979223,834.941176470588,1.75,2,0.19
"épigé",0.03,"épigé",5,570.688130264521,920.227450980392,1.65,3,0.03
"épile",0.19,"épile",5,558.394670617448,817.803921568627,1.55,5,0.19
"épilé",0.13,"épilé",5,573.352430635255,839.619607843137,1.6,4,0.13
"épine",3.45,"épine",5,500.137119963274,847.658823529412,1.65,4,3.45
"épiée",0.29,"épiée",5,500.099523541235,866.56862745098,1.45,4,0.29
