"Word","FREQcount","CDcount","FREQlow","CDlow","FREQlemma","SUBTLEXWF","Lg10WF","SUBTLEXCD","Lg10CD","nl","oPE","Npix","OLD20","CN","Freq"
"gerra",6,1,0,0,6,0.1372,0.8451,0.0124,0.301,5,520.059290425088,803.239215686275,1.75,5,0.301
"genii",6,1,0,0,6,0.1372,0.8451,0.0124,0.301,5,559.526402684206,791.894117647059,2,0,0.301
"gazoo",6,1,0,0,6,0.1372,0.8451,0.0124,0.301,5,503.550647529269,835.560784313725,1.85,3,0.301
"gavel",6,1,0,0,6,0.1372,0.8451,0.0124,0.301,5,582.677804702686,802.996078431373,1.85,3,0.301
"futch",6,1,0,0,6,0.1372,0.8451,0.0124,0.301,5,545.043163883933,788.721568627451,2,0,0.301
"filby",6,1,0,0,6,0.1372,0.8451,0.0124,0.301,5,685.752841761422,798.549019607843,2,0,0.301
"fikri",6,1,0,0,6,0.1372,0.8451,0.0124,0.301,5,626.068582181628,732.360784313726,2.1,1,0.301
"feege",6,1,0,0,6,0.1372,0.8451,0.0124,0.301,5,537.015130615397,858.61568627451,2,0,0.301
"febby",6,1,0,0,6,0.1372,0.8451,0.0124,0.301,5,617.19100293807,897.870588235294,2.15,0,0.301
"ellas",6,1,0,0,6,0.1372,0.8451,0.0124,0.301,5,557.453394757631,748.011764705882,1.95,0,0.301
"eirik",6,1,0,0,6,0.1372,0.8451,0.0124,0.301,5,566.176397802218,732.6,2.2,0,0.301
"dells",6,1,0,0,6,0.1372,0.8451,0.0124,0.301,5,579.516457628773,790.494117647059,1.9,1,0.301
"debbi",6,1,0,0,6,0.1372,0.8451,0.0124,0.301,5,573.779000346177,888.76862745098,2.15,0,0.301
"danae",6,1,0,0,6,0.1372,0.8451,0.0124,0.301,5,465.096336732973,854.019607843137,1.85,2,0.301
"corbl",6,1,0,0,6,0.1372,0.8451,0.0124,0.301,5,563.930970450652,767.756862745098,1.9,2,0.301
"chuey",6,1,0,0,6,0.1372,0.8451,0.0124,0.301,5,543.878704763933,825.509803921569,1.95,1,0.301
"chano",6,1,0,0,6,0.1372,0.8451,0.0124,0.301,5,484.909390283954,818.694117647059,1.7,5,0.301
"chali",6,1,0,0,6,0.1372,0.8451,0.0124,0.301,5,567.52257698009,756.549019607843,1.7,5,0.301
"cavin",6,1,0,0,6,0.1372,0.8451,0.0124,0.301,5,507.539685244854,727.352941176471,1.9,2,0.301
"catty",6,1,0,0,6,0.1372,0.8451,0.0124,0.301,5,550.648866047098,770.443137254902,1.85,2,0.301
"cairn",6,1,0,0,6,0.1372,0.8451,0.0124,0.301,5,493.591563922989,729.027450980392,1.95,1,0.301
"butoh",6,1,0,0,6,0.1372,0.8451,0.0124,0.301,5,520.007575071676,840.662745098039,2,0,0.301
"bunty",6,1,0,0,6,0.1372,0.8451,0.0124,0.301,5,559.770983232587,835.250980392157,1.75,3,0.301
"budro",6,1,0,0,6,0.1372,0.8451,0.0124,0.301,5,534.954860241969,845.427450980392,2,0,0.301
"bruga",6,1,0,0,6,0.1372,0.8451,0.0124,0.301,5,546.107119715247,859.247058823529,2,0,0.301
"boyde",6,1,0,0,6,0.1372,0.8451,0.0124,0.301,5,572.882049370223,901.654901960784,1.85,3,0.301
"boule",6,1,0,0,6,0.1372,0.8451,0.0124,0.301,5,523.512644351538,803.23137254902,1.85,2,0.301
"booey",6,1,0,0,6,0.1372,0.8451,0.0124,0.301,5,538.046016740784,855.38431372549,1.8,4,0.301
"biame",6,1,0,0,6,0.1372,0.8451,0.0124,0.301,5,548.572543693802,857.03137254902,2,0,0.301
"betti",6,1,0,0,6,0.1372,0.8451,0.0124,0.301,5,537.751616825997,770.674509803922,1.9,1,0.301
"belva",6,1,0,0,6,0.1372,0.8451,0.0124,0.301,5,548.099212668317,786.776470588235,1.95,1,0.301
"batsy",6,1,0,0,6,0.1372,0.8451,0.0124,0.301,5,546.759303739603,838.870588235294,1.9,1,0.301
"babra",6,1,0,0,6,0.1372,0.8451,0.0124,0.301,5,501.556257378461,853.98431372549,1.8,3,0.301
"baaba",6,1,0,0,6,0.1372,0.8451,0.0124,0.301,5,480.335110377333,883.509803921569,1.85,3,0.301
"b'ham",6,1,0,0,6,0.1372,0.8451,0.0124,0.301,5,631.959388952502,784.549019607843,2.35,0,0.301
"aïcha",6,1,0,0,6,0.1372,0.8451,0.0124,0.301,5,511.287991194667,791.101960784314,2.15,0,0.301
"azeon",6,1,0,0,6,0.1372,0.8451,0.0124,0.301,5,458.735158309589,787.450980392157,2,0,0.301
"audel",6,1,0,0,6,0.1372,0.8451,0.0124,0.301,5,549.177214425833,813.207843137255,1.95,1,0.301
"ashur",6,1,0,0,6,0.1372,0.8451,0.0124,0.301,5,495.797193300136,792.713725490196,2.05,0,0.301
"arska",6,1,0,0,6,0.1372,0.8451,0.0124,0.301,5,507.965446169414,800.325490196078,2,0,0.301
"arkin",6,1,0,0,6,0.1372,0.8451,0.0124,0.301,5,543.161306242733,771.58431372549,1.9,1,0.301
"amafi",6,1,0,0,6,0.1372,0.8451,0.0124,0.301,5,585.383365731988,820.498039215686,2,1,0.301
"akula",6,1,0,0,6,0.1372,0.8451,0.0124,0.301,5,551.850506395405,796.376470588235,1.95,1,0.301
"akkad",6,1,0,0,6,0.1372,0.8451,0.0124,0.301,5,573.254749287673,902.41568627451,2.5,0,0.301
"yorks",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,571.273835201803,813.427450980392,1.85,2,0.4771
"whyte",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,609.39487834971,853.439215686275,2.45,0,0.4771
"voula",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,540.711479775251,736.882352941176,2,0,0.4771
"twink",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,591.018865780808,800.03137254902,1.8,2,0.4771
"tulku",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,572.139181068534,765.760784313725,2.35,0,0.4771
"snarf",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,517.542893155451,776.196078431373,1.95,0,0.4771
"silik",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,608.502951384266,729.6,2,0,0.4771
"siena",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,479.230939383449,769.882352941176,1.9,0,0.4771
"sajit",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,577.78446817387,736.054901960784,1.95,1,0.4771
"royco",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,551.613513345582,772.658823529412,2.15,0,0.4771
"rouss",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,465.651552028688,755.498039215686,2,0,0.4771
"rajah",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,563.770132878865,795.694117647059,2,0,0.4771
"pippo",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,633.399836675276,925.643137254902,1.75,4,0.4771
"pinks",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,557.351547590516,847.062745098039,1.8,4,0.4771
"phang",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,572.826937927729,944.576470588235,1.95,1,0.4771
"patou",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,510.491497350411,828.047058823529,1.9,1,0.4771
"ophir",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,574.789541891904,820.909803921569,2.5,0,0.4771
"nuala",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,498.572747849705,773.63137254902,1.95,1,0.4771
"nowak",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,532.07675019306,851.980392156863,2.1,1,0.4771
"nisha",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,498.80693952547,798.878431372549,1.75,4,0.4771
"ninon",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,488.758904304139,776.337254901961,1.95,1,0.4771
"mitzy",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,621.948401814325,798.81568627451,2.1,2,0.4771
"mimms",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,632.208753850114,909.494117647059,1.95,0,0.4771
"milko",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,635.017789967956,814.505882352941,1.8,3,0.4771
"memel",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,601.325633992845,874.61568627451,1.9,2,0.4771
"mcrae",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,506.899800282268,809.239215686275,2.15,0,0.4771
"malky",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,650.975643313006,871.262745098039,1.85,3,0.4771
"mag's",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,617.225954428851,767.341176470588,1.55,7,0.4771
"laslo",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,565.730572790456,745.36862745098,1.95,0,0.4771
"kramm",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,615.173326587313,899.090196078431,1.9,1,0.4771
"korda",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,524.016369752971,844.596078431373,1.95,1,0.4771
"konig",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,567.811787784376,849.835294117647,1.9,1,0.4771
"knoll",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,608.982440816978,777.211764705882,1.95,0,0.4771
"jims",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,782.455924515574,798.333333333333,2.6,0,0.4771
"jetro",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,578.594510869083,743.250980392157,1.95,1,0.4771
"issie",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,516.697510185604,726.466666666667,1.8,1,0.4771
"hoess",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,454.88194107883,822.686274509804,1.9,0,0.4771
"hanes",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,438.818081112028,833.811764705882,1.9,2,0.4771
"hamdi",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,575.245340363397,892.21568627451,2,0,0.4771
"gwynn",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,628.999547306473,902.419607843137,2.45,2,0.4771
"grunt",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,549.892413389077,805.054901960784,1.75,4,0.4771
"gretl",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,606.182918364267,785.011764705882,1.95,0,0.4771
"gooey",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,570.390372717669,871.603921568627,1.85,3,0.4771
"gaunt",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,516.199250836595,834.580392156863,1.85,2,0.4771
"foote",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,520.024168508508,781.156862745098,1.9,2,0.4771
"flack",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,595.248546498726,787.898039215686,1.85,3,0.4771
"fahey",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,569.757826716019,853.133333333333,2,0,0.4771
"dubov",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,551.464241649579,843.752941176471,2.6,0,0.4771
"dre's",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,577.936999263263,679.6,1.8,3,0.4771
"dobie",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,539.517817484621,848.686274509804,1.7,4,0.4771
"darty",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,575.421336954882,821.109803921569,1.9,2,0.4771
"corby",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,567.135277252594,812.741176470588,1.8,2,0.4771
"cielo",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,547.205009808359,723.764705882353,2,0,0.4771
"chako",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,521.044646233323,841.439215686275,1.85,3,0.4771
"c-cup",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,568.643861564544,707.878431372549,2.65,2,0.4771
"boyce",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,540.685791636709,841.121568627451,1.95,1,0.4771
"blain",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,557.552729919491,784.803921568627,1.85,0,0.4771
"bialy",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,621.520059649029,799.933333333333,2,0,0.4771
"beefy",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,568.460804729316,860.43137254902,2,0,0.4771
"balor",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,535.85464099628,785.807843137255,1.95,0,0.4771
"balla",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,563.937720022368,791.027450980392,1.8,1,0.4771
"ami's",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,610.897235018951,678.749019607843,1.9,1,0.4771
"alexx",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,550.210371119928,757.603921568627,2.2,2,0.4771
"akiro",6,2,0,0,6,0.1372,0.8451,0.0248,0.4771,5,555.041477378638,766.035294117647,1.95,1,0.4771
"tyrel",6,3,0,0,6,0.1372,0.8451,0.0372,0.6021,5,627.877655580113,749.388235294118,1.85,1,0.6021
"tjing",6,3,0,0,6,0.1372,0.8451,0.0372,0.6021,5,655.984335028715,795.905882352941,1.95,1,0.6021
"tappy",6,3,0,0,6,0.1372,0.8451,0.0372,0.6021,5,627.596085532447,911.211764705882,1.85,2,0.6021
"talyn",6,3,0,0,6,0.1372,0.8451,0.0372,0.6021,5,596.113659805253,781.819607843137,1.95,1,0.6021
"sonic",6,3,0,0,6,0.1372,0.8451,0.0372,0.6021,5,485.662326134618,749.188235294118,1.95,0,0.6021
"sky's",6,3,0,0,6,0.1372,0.8451,0.0372,0.6021,5,646.066636487098,703.607843137255,2,0,0.6021
"platz",6,3,0,0,6,0.1372,0.8451,0.0372,0.6021,5,570.463923876477,794.4,1.95,3,0.6021
"owney",6,3,0,0,6,0.1372,0.8451,0.0372,0.6021,5,566.415672072359,843.219607843137,2.2,0,0.6021
"ned's",6,3,0,0,6,0.1372,0.8451,0.0372,0.6021,5,548.951355861493,710.886274509804,1.8,3,0.6021
"môgge",6,3,0,0,6,0.1372,0.8451,0.0372,0.6021,5,624.639577841095,984.498039215686,2.6,0,0.6021
"musha",6,3,0,0,6,0.1372,0.8451,0.0372,0.6021,5,519.467408728996,869.278431372549,1.8,2,0.6021
"mr._g",6,3,0,0,6,0.1372,0.8451,0.0372,0.6021,5,757.822311577415,652.090196078431,2.3,2,0.6021
"morey",6,3,0,0,6,0.1372,0.8451,0.0372,0.6021,5,576.264712095793,840.392156862745,1.75,5,0.6021
"morag",6,3,0,0,6,0.1372,0.8451,0.0372,0.6021,5,567.764810623208,877.160784313725,1.95,0,0.6021
"minka",6,3,0,0,6,0.1372,0.8451,0.0372,0.6021,5,565.916706166396,848.149019607843,1.75,3,0.6021
"mccue",6,3,0,0,6,0.1372,0.8451,0.0372,0.6021,5,504.820683655988,809.756862745098,2.7,0,0.6021
"marly",6,3,0,0,6,0.1372,0.8451,0.0372,0.6021,5,625.363811146912,817.23137254902,1.8,4,0.6021
"malmö",6,3,0,0,6,0.1372,0.8451,0.0372,0.6021,5,625.65079398894,897.21568627451,2.05,0,0.6021
"lupin",6,3,0,0,6,0.1372,0.8451,0.0372,0.6021,5,596.064555872145,789.082352941177,1.95,0,0.6021
"laila",6,3,0,0,6,0.1372,0.8451,0.0372,0.6021,5,582.43480059294,718.654901960784,1.9,1,0.6021
"klara",6,3,0,0,6,0.1372,0.8451,0.0372,0.6021,5,552.042727167825,777.807843137255,1.85,2,0.6021
"katja",6,3,0,0,6,0.1372,0.8451,0.0372,0.6021,5,570.983207733071,802.21568627451,1.9,0,0.6021
"junie",6,3,0,0,6,0.1372,0.8451,0.0372,0.6021,5,568.528158424981,750.949019607843,1.9,2,0.6021
"itchy",6,3,0,0,6,0.1372,0.8451,0.0372,0.6021,5,610.300386120949,781.874509803922,2.55,0,0.6021
"hausa",6,3,0,0,6,0.1372,0.8451,0.0372,0.6021,5,451.341725028626,822.239215686275,1.95,0,0.6021
"gault",6,3,0,0,6,0.1372,0.8451,0.0372,0.6021,5,568.708634019475,804.725490196078,1.9,1,0.6021
"fry's",6,3,0,0,6,0.1372,0.8451,0.0372,0.6021,5,668.640534710942,653.76862745098,2,0,0.6021
"fisch",6,3,0,0,6,0.1372,0.8451,0.0372,0.6021,5,555.555914751595,777.682352941176,1.95,1,0.6021
"dukey",6,3,0,0,6,0.1372,0.8451,0.0372,0.6021,5,587.813918106853,882.698039215686,1.85,2,0.6021
"dmdat",6,3,0,0,6,0.1372,0.8451,0.0372,0.6021,5,593.263820910891,923.266666666667,2.6,1,0.6021
"dicky",6,3,0,0,6,0.1372,0.8451,0.0372,0.6021,5,626.701472585413,840.670588235294,1.8,2,0.6021
"craft",6,3,0,0,6,0.1372,0.8451,0.0372,0.6021,5,535.929054935691,742.301960784314,1.9,1,0.6021
"couer",6,3,0,0,6,0.1372,0.8451,0.0372,0.6021,5,469.061145580912,747.454901960784,1.9,1,0.6021
"björk",6,3,0,0,6,0.1372,0.8451,0.0372,0.6021,5,646.233593410202,848.952941176471,2.8,0,0.6021
"bardo",6,3,0,0,6,0.1372,0.8451,0.0372,0.6021,5,513.367363459643,856.38431372549,1.85,3,0.6021
"wylie",6,4,0,0,6,0.1372,0.8451,0.0496,0.699,5,660.199884607532,781.066666666667,2,0,0.699
"wltse",6,4,0,0,6,0.1372,0.8451,0.0496,0.699,5,572.121087529625,775.027450980392,1.95,1,0.699
"volpe",6,4,0,0,6,0.1372,0.8451,0.0496,0.699,5,589.346216458516,798.223529411765,1.85,1,0.699
"utica",6,4,0,0,6,0.1372,0.8451,0.0496,0.699,5,510.02008006462,726.176470588235,2.55,0,0.699
"thong",6,4,0,0,6,0.1372,0.8451,0.0496,0.699,5,560.742738707071,869.6,1.9,1,0.699
"syl's",6,4,0,0,6,0.1372,0.8451,0.0496,0.699,5,664.455823325255,651.007843137255,1.95,1,0.699
"sulla",6,4,0,0,6,0.1372,0.8451,0.0496,0.699,5,560.305076380937,738.2,1.95,0,0.699
"ope's",6,4,0,0,6,0.1372,0.8451,0.0496,0.699,5,578.733255221509,714.38431372549,1.95,0,0.699
"natan",6,4,0,0,6,0.1372,0.8451,0.0496,0.699,5,456.288999547307,794.78431372549,1.85,3,0.699
"moyer",6,4,0,0,6,0.1372,0.8451,0.0496,0.699,5,585.608372167337,840.392156862745,1.8,3,0.699
"mel's",6,4,0,0,6,0.1372,0.8451,0.0496,0.699,5,619.497891868381,685.588235294118,1.95,0,0.699
"mckee",6,4,0,0,6,0.1372,0.8451,0.0496,0.699,5,528.431711625347,862.125490196078,2.2,2,0.699
"manet",6,4,0,0,6,0.1372,0.8451,0.0496,0.699,5,502.049038248165,838.917647058823,2,0,0.699
"ma-ma",6,4,0,0,6,0.1372,0.8451,0.0496,0.699,5,594.436387683185,797.486274509804,2,0,0.699
"leyte",6,4,0,0,6,0.1372,0.8451,0.0496,0.699,5,593.824606999885,777.76862745098,1.95,1,0.699
"fosse",6,4,0,0,6,0.1372,0.8451,0.0496,0.699,5,495.221853558082,793.450980392157,1.95,0,0.699
"cowan",6,4,0,0,6,0.1372,0.8451,0.0496,0.699,5,500.052244383493,809.423529411765,2,0,0.699
"chato",6,4,0,0,6,0.1372,0.8451,0.0496,0.699,5,502.414040600396,797.274509803922,1.85,3,0.699
"chalk",6,4,0,0,6,0.1372,0.8451,0.0496,0.699,5,568.163885708199,817.133333333333,1.85,3,0.699
"cabin",6,4,0,0,6,0.1372,0.8451,0.0496,0.699,5,503.752174260379,794.847058823529,1.9,2,0.699
"bernd",6,4,0,0,6,0.1372,0.8451,0.0496,0.699,5,516.707352275451,860.788235294118,1.85,2,0.699
"ayala",6,4,0,0,6,0.1372,0.8451,0.0496,0.699,5,581.713283448282,799.717647058824,2,0,0.699
"abbas",6,4,0,0,6,0.1372,0.8451,0.0496,0.699,5,503.649707524476,877.933333333333,2,0,0.699
"winky",6,5,0,0,6,0.1372,0.8451,0.062,0.7782,5,634.887414232329,836.580392156863,1.9,1,0.7782
"wilco",6,5,0,0,6,0.1372,0.8451,0.062,0.7782,5,593.76125298467,743.490196078431,2,0,0.7782
"tawny",6,5,0,0,6,0.1372,0.8451,0.062,0.7782,5,577.483487337896,828.494117647059,1.9,1,0.7782
"snell",6,5,0,0,6,0.1372,0.8451,0.062,0.7782,5,570.56326791468,749.772549019608,1.8,4,0.7782
"sacré",6,5,0,0,6,0.1372,0.8451,0.062,0.7782,5,473.29771256624,778.439215686275,2.2,0,0.7782
"renta",6,5,0,0,6,0.1372,0.8451,0.062,0.7782,5,472.635217781092,762.352941176471,1.95,0,0.7782
"oreos",6,5,0,0,6,0.1372,0.8451,0.062,0.7782,5,474.41919775606,767.098039215686,1.95,0,0.7782
"nlets",6,5,0,0,6,0.1372,0.8451,0.062,0.7782,5,520.206082070673,758.207843137255,1.9,1,0.7782
"marry",6,5,0,0,6,0.1372,0.8451,0.062,0.7782,5,589.309411587179,815.8,1.6,7,0.7782
"jahwe",6,5,0,0,6,0.1372,0.8451,0.062,0.7782,5,594.987571343612,842.654901960784,2.45,0,0.7782
"indië",6,5,0,0,6,0.1372,0.8451,0.062,0.7782,5,570.814862549818,805.964705882353,2.2,2,0.7782
"hi-ho",6,5,0,0,6,0.1372,0.8451,0.062,0.7782,5,580.981199904135,719.243137254902,2.3,3,0.7782
"gussy",6,5,0,0,6,0.1372,0.8451,0.062,0.7782,5,573.800786444048,858.21568627451,1.95,1,0.7782
"goode",6,5,0,0,6,0.1372,0.8451,0.062,0.7782,5,536.819149823804,897.196078431373,1.85,2,0.7782
"ditis",6,5,0,0,6,0.1372,0.8451,0.062,0.7782,5,560.35674735263,756.011764705882,2,0,0.7782
"d-man",6,5,0,0,6,0.1372,0.8451,0.062,0.7782,5,590.359481266476,794.690196078431,1.85,3,0.7782
"brava",6,5,0,0,6,0.1372,0.8451,0.062,0.7782,5,520.589332410193,786.490196078431,1.9,2,0.7782
"being",6,5,0,0,6,0.1372,0.8451,0.062,0.7782,5,549.328266716374,864.266666666667,1.75,2,0.7782
"ac-dc",6,5,0,0,6,0.1372,0.8451,0.062,0.7782,5,546.715151030987,709.788235294118,2.85,1,0.7782
"u-dub",6,6,0,0,6,0.1372,0.8451,0.0743,0.8451,5,585.539335516913,760.270588235294,2.85,1,0.8451
"tokke",6,6,0,0,6,0.1372,0.8451,0.0743,0.8451,5,543.325296691787,835.341176470588,1.85,1,0.8451
"shaws",6,6,0,0,6,0.1372,0.8451,0.0743,0.8451,5,514.535802732138,846.2,1.95,0,0.8451
"paul.",6,6,0,0,6,0.1372,0.8451,0.0743,0.8451,5,595.930624273249,693.760784313725,1.9,2,0.8451
"oates",6,6,0,0,6,0.1372,0.8451,0.0743,0.8451,5,452.097946901712,780.752941176471,1.75,4,0.8451
"nick.",6,6,0,0,6,0.1372,0.8451,0.0743,0.8451,5,578.552953603352,653.419607843137,1.9,1,0.8451
"mr_t.",6,6,0,0,6,0.1372,0.8451,0.0743,0.8451,5,722.310581489274,579.917647058823,2.5,0,0.8451
"i-pod",6,6,0,0,6,0.1372,0.8451,0.0743,0.8451,5,639.401173452631,757.552941176471,2.8,0,0.8451
"houen",6,6,0,0,6,0.1372,0.8451,0.0743,0.8451,5,463.048072501974,824.643137254902,1.8,3,0.8451
"dumas",6,6,0,0,6,0.1372,0.8451,0.0743,0.8451,5,529.69329037183,883.909803921569,1.8,4,0.8451
"dakar",6,6,0,0,6,0.1372,0.8451,0.0743,0.8451,5,524.867511694583,848.38431372549,2,0,0.8451
"ameri",6,6,0,0,6,0.1372,0.8451,0.0743,0.8451,5,561.926903309989,791.211764705882,2,0,0.8451
"amen.",6,6,0,0,6,0.1372,0.8451,0.0743,0.8451,5,562.886514171083,728.937254901961,2,0,0.8451
"allce",6,6,0,0,6,0.1372,0.8451,0.0743,0.8451,5,564.115143929912,735.537254901961,2,0,0.8451
"ada's",6,6,0,0,6,0.1372,0.8451,0.0743,0.8451,5,555.125001997177,710.270588235294,1.85,1,0.8451
"nefzi",6,1,1,0,6,0.1372,0.8451,0.0124,0.301,5,523.445782405312,753.776470588235,2.7,0,0.301
"dttar",6,1,1,0,6,0.1372,0.8451,0.0124,0.301,5,546.244853939766,784.560784313725,2.25,0,0.301
"danku",6,3,1,0,6,0.1372,0.8451,0.0372,0.6021,5,515.41632892179,868.713725490196,1.9,2,0.6021
"xhosa",6,1,2,0,6,0.1372,0.8451,0.0124,0.301,5,497.246854667625,817.36862745098,2.2,0,0.301
"oehoe",6,2,2,0,6,0.1372,0.8451,0.0248,0.4771,5,467.514119599854,828.905882352941,1.85,1,0.4771
"tring",6,4,2,0,6,0.1372,0.8451,0.0496,0.699,5,583.171368465902,779.933333333333,1.75,5,0.699
"naibs",6,1,3,0,6,0.1372,0.8451,0.0124,0.301,5,492.0052743234,807.321568627451,1.9,1,0.301
"dilly",6,1,3,0,6,0.1372,0.8451,0.0124,0.301,5,696.464378345272,778.027450980392,1.9,2,0.301
"blotz",6,1,3,0,6,0.1372,0.8451,0.0124,0.301,5,556.412212073603,775.376470588235,1.9,2,0.301
"chibi",6,1,5,0,6,0.1372,0.8451,0.0124,0.301,5,576.871150995482,784.858823529412,1.9,2,0.301
"vicar",6,2,1,1,6,0.1372,0.8451,0.0248,0.4771,5,535.169689061682,696.066666666667,2.1,1,0.4771
"roeme",6,2,1,1,6,0.1372,0.8451,0.0248,0.4771,5,515.164180402808,822.356862745098,1.85,2,0.4771
"knish",6,2,1,1,6,0.1372,0.8451,0.0248,0.4771,5,536.690270639718,823.38431372549,1.85,1,0.4771
"jolie",6,2,1,1,6,0.1372,0.8451,0.0248,0.4771,5,622.282395547626,728.262745098039,1.65,3,0.4771
"dinge",6,2,1,1,6,0.1372,0.8451,0.0248,0.4771,5,568.047216822446,870.454901960784,1.85,1,0.4771
"snaai",6,3,1,1,6,0.1372,0.8451,0.0372,0.6021,5,484.712021232214,771.027450980392,1.95,1,0.6021
"queso",6,3,1,1,6,0.1372,0.8451,0.0372,0.6021,5,508.269457389112,840.376470588235,2.5,1,0.6021
"mushu",6,3,1,1,6,0.1372,0.8451,0.0372,0.6021,5,527.957121934333,858.321568627451,2.1,1,0.6021
"chupa",6,3,1,1,6,0.1372,0.8451,0.0372,0.6021,5,528.155966234389,861.294117647059,1.9,2,0.6021
"chula",6,3,1,1,6,0.1372,0.8451,0.0372,0.6021,5,531.73911715886,781.670588235294,1.8,3,0.6021
"beppe",6,3,1,1,6,0.1372,0.8451,0.0372,0.6021,5,554.588705740331,947.98431372549,1.9,2,0.6021
"petri",6,4,1,1,6,0.1372,0.8451,0.0496,0.699,5,560.431067202798,776.043137254902,1.8,3,0.699
"bolan",6,4,1,1,6,0.1372,0.8451,0.0496,0.699,5,524.07164274492,817.094117647059,1.9,2,0.699
"trail",6,5,1,1,6,0.1372,0.8451,0.062,0.7782,5,584.537597528826,697.564705882353,1.95,0,0.7782
"ooooh",6,5,1,1,6,0.1372,0.8451,0.062,0.7782,5,490.607715317905,823.619607843137,2.6,0,0.7782
"natal",6,5,1,1,6,0.1372,0.8451,0.062,0.7782,5,519.280577672445,764.929411764706,1.95,1,0.7782
"jessy",6,5,1,1,6,0.1372,0.8451,0.062,0.7782,5,601.152005609849,801.960784313726,1.85,2,0.7782
"foggy",6,5,1,1,6,0.1372,0.8451,0.062,0.7782,5,677.776147489326,927.666666666667,1.9,1,0.7782
"bring",6,5,1,1,6,0.1372,0.8451,0.062,0.7782,5,581.203855883684,835.886274509804,1.55,4,0.7782
